"household_key","DAY","text","SALES_VALUE","nextpurchase","Siguiente_compra","n_prod","AGE_DESC_19.24","AGE_DESC_25.34","AGE_DESC_35.44","AGE_DESC_45.54","AGE_DESC_55.64","AGE_DESC_65.","MARITAL_STATUS_CODE_A","MARITAL_STATUS_CODE_B","MARITAL_STATUS_CODE_U","INCOME_DESC_15.24K","INCOME_DESC_25.34K","INCOME_DESC_35.49K","INCOME_DESC_50.74K","INCOME_DESC_75.99K","INCOME_DESC_100.124K","INCOME_DESC_125.149K","INCOME_DESC_150.174K","INCOME_DESC_175.199K","INCOME_DESC_200.249K","INCOME_DESC_250K.","INCOME_DESC_Under.15K","HOMEOWNER_DESC_Homeowner","HOMEOWNER_DESC_Probable.Owner","HOMEOWNER_DESC_Probable.Renter","HOMEOWNER_DESC_Renter","HOMEOWNER_DESC_Unknown","HH_COMP_DESC_1.Adult.Kids","HH_COMP_DESC_2.Adults.Kids","HH_COMP_DESC_2.Adults.No.Kids","HH_COMP_DESC_Single.Female","HH_COMP_DESC_Single.Male","HH_COMP_DESC_Unknown","HOUSEHOLD_SIZE_DESC_1","HOUSEHOLD_SIZE_DESC_2","HOUSEHOLD_SIZE_DESC_3","HOUSEHOLD_SIZE_DESC_4","HOUSEHOLD_SIZE_DESC_5.","KID_CATEGORY_DESC_1","KID_CATEGORY_DESC_2","KID_CATEGORY_DESC_3.","KID_CATEGORY_DESC_None.Unknown","Prom_compra","Prom_vuelta","Vuelta","Apriori_despensa","Apriori_chatarra"
80,350,"CHICKEN/POULTRY SOFT_DRINKS",3.84,61.45,7,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,32.18,8.89,6,0.0664182713240995,0.111048115990632
80,357,"FROZEN_MEAT TURKEY FRZN_MEAT/MEAT_DINNERS FRUIT_-_SHELF_STABLE LUNCHMEAT BAKING_MIXES GRAPES HEAT/SERVE BAKED_BREAD/BUNS/ROLLS MEAT_-_MISC SEAFOOD_-_SHELF_STABLE SALADS/DIPS CHEESES CANDY_-_PACKAGED DELI_MEATS MILK_BY-PRODUCTS TROPICAL_FRUIT SOFT_DRINKS YOGURT REFRGRATD_DOUGH_PRODUCTS",61.45,15.34,3,37,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,32.18,8.89,7,0.0664182713240995,0.111048115990632
80,360,"SALADS/DIPS CHEESE CRACKERS/MISC_BKD_FD SOFT_DRINKS",15.34,12.56,2,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,32.18,8.89,3,0.0664182713240995,0.111048115990632
80,362,"BREAKFAST_SWEETS INFANT_FORMULA BABY_FOODS ISOTONIC_DRINKS",12.56,14.81,2,8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,32.18,8.89,2,0.0664182713240995,0.111048115990632
80,364,"CANDY_-_CHECKLANE CHICKEN APPLES ROLLS CAKES BAKING_MIXES ICE_CREAM/MILK/SHERBTS",14.81,15.98,4,12,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,32.18,8.89,2,0.0664182713240995,0.111048115990632
80,368,"CHEESE REFRGRATD_JUICES/DRNKS BEERS/ALES FLUID_MILK_PRODUCTS PIES FRZN_VEGETABLE/VEG_DSH ICE_CREAM/MILK/SHERBTS",15.98,19.57,5,12,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,32.18,8.89,4,0.0664182713240995,0.111048115990632
80,373,"FRUIT_-_SHELF_STABLE VEGETABLES_-_ALL_OTHERS GRAPES ORGANICS_FRUIT_&_VEGETABLES YOGURT HOT_DOGS TROPICAL_FRUIT BERRIES APPLES BAKED_BREAD/BUNS/ROLLS",19.57,48.65,6,14,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,32.18,8.89,5,0.0664182713240995,0.111048115990632
80,379,"FROZEN_PIE/DESSERTS CITRUS DRY_BN/VEG/POTATO/RICE VEGETABLES_-_SHELF_STABLE SOUP CHEESE CAKES SALD_DRSNG/SNDWCH_SPRD FRUIT_-_SHELF_STABLE ONIONS BEEF FRZN_POTATOES TROPICAL_FRUIT POTATOES GASOLINE-REG_UNLEADED SALAD_MIX",48.65,73.32,3,35,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,32.18,8.89,6,0.0664182713240995,0.111048115990632
80,382,"MEAT_-_MISC REFRGRATD_DOUGH_PRODUCTS DRY_BN/VEG/POTATO/RICE CHEESE CHICKEN MEAT_-_SHELF_STABLE REFRGRATD_JUICES/DRNKS BEANS_-_CANNED_GLASS_&_MW FLUID_MILK_PRODUCTS BEEF HOT_DOGS ICE_CREAM/MILK/SHERBTS GRAPES SEAFOOD-FRESH WATER_-_CARBONATED/FLVRD_DRINK FROZEN_PIZZA SOFT_DRINKS BAG_SNACKS",73.32,5.77,6,36,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,32.18,8.89,3,0.0664182713240995,0.111048115990632
80,388,"SOFT_DRINKS CAKES",5.77,8.15,2,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,32.18,8.89,6,0.0664182713240995,0.111048115990632
80,390,"DRY_NOODLES/PASTA CHEESE TROPICAL_FRUIT YOGURT",8.15,32.16,11,8,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,32.18,8.89,2,0.0664182713240995,0.111048115990632
80,401,"MARGARINES BAKED_BREAD/BUNS/ROLLS MILK_BY-PRODUCTS GRAPES SOFT_DRINKS CAKES APPLES WATER_-_CARBONATED/FLVRD_DRINK DELI_MEATS CHEESES TROPICAL_FRUIT BABY_FOODS BERRIES TOYS_AND_GAMES YOGURT BROOMS_AND_MOPS",32.16,42.9,3,27,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,32.18,8.89,11,0.0664182713240995,0.111048115990632
80,404,"GASOLINE-REG_UNLEADED",42.9,43.24,16,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,32.18,8.89,3,0.0664182713240995,0.111048115990632
80,420,"SALD_DRSNG/SNDWCH_SPRD GRAPES FRZN_MEAT/MEAT_DINNERS ELECTRICAL_SUPPPLIES SOFT_DRINKS BATTERIES MILK_BY-PRODUCTS CHICKEN/POULTRY PREPAID_WIRELESS&ACCESSORIES APPLES TROPICAL_FRUIT CANDY_-_PACKAGED YOGURT ICE_CREAM/MILK/SHERBTS",43.24,23.66,2,19,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,32.18,8.89,16,0.0664182713240995,0.111048115990632
80,422,"CONVENIENT_BRKFST/WHLSM_SNACKS APPLES GRAPES FRUIT_-_SHELF_STABLE CITRUS PRODUCE_DEPT_KEY_RING TROPICAL_FRUIT VALUE_ADDED_FRUIT CANDY_-_PACKAGED",23.66,13.73,7,11,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,32.18,8.89,2,0.0664182713240995,0.111048115990632
80,429,"BREAKFAST_SWEETS VEGETABLES_-_SHELF_STABLE SEAFOOD-FRESH DRY_SAUCES/GRAVY BEANS_-_CANNED_GLASS_&_MW TROPICAL_FRUIT VALUE_ADDED_FRUIT",13.73,14.17,5,13,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,32.18,8.89,7,0.0664182713240995,0.111048115990632
80,434,"COUPONS/STORE_&_MFG FRZN_MEAT/MEAT_DINNERS APPLES BAKING_MIXES TROPICAL_FRUIT",14.17,63.8,15,6,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,32.18,8.89,5,0.0664182713240995,0.111048115990632
80,449,"CITRUS BREAKFAST_SWEETS FRZN_MEAT/MEAT_DINNERS FLUID_MILK_PRODUCTS CHICKEN PREPARED_FOOD APPLES VALUE_ADDED_FRUIT COLD_CEREAL STONE_FRUIT REFRGRATD_JUICES/DRNKS SEAFOOD_-_MISC FRUIT_-_SHELF_STABLE ICE_CREAM/MILK/SHERBTS TROPICAL_FRUIT SALADS/DIPS CHEESE REFRGRATD_DOUGH_PRODUCTS",63.8,8.26,3,42,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,32.18,8.89,15,0.0664182713240995,0.111048115990632
80,452,"SOFT_DRINKS BEERS/ALES AUTOMOTIVE_PRODUCTS BAG_SNACKS",8.26,39.96,13,6,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,32.18,8.89,3,0.0664182713240995,0.111048115990632
80,465,"POTATOES MELONS WATER_-_CARBONATED/FLVRD_DRINK REFRGRATD_JUICES/DRNKS CANDY_-_CHECKLANE FIREWORKS TOYS_AND_GAMES BATH_TISSUES",39.96,29.21,4,11,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,32.18,8.89,13,0.0664182713240995,0.111048115990632
80,469,"STONE_FRUIT CHEESE LUNCHMEAT DIAPERS_&_DISPOSABLES",29.21,37.4,10,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,32.18,8.89,4,0.0664182713240995,0.111048115990632
80,479,"GASOLINE-REG_UNLEADED",37.4,42.59,16,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,32.18,8.89,10,0.0664182713240995,0.111048115990632
97,155,"WATER_-_CARBONATED/FLVRD_DRINK ICE_CREAM/MILK/SHERBTS CANNED_JUICES SPICES_&_EXTRACTS BAKED_BREAD/BUNS/ROLLS SNACK_NUTS STONE_FRUIT BAKED_SWEET_GOODS MELONS FLUID_MILK_PRODUCTS CONVENIENT_BRKFST/WHLSM_SNACKS DRY_SAUCES/GRAVY TROPICAL_FRUIT FRUIT_-_SHELF_STABLE COLD_CEREAL POTATOES SOFT_DRINKS COOKIES/CONES",64.62,66.53,5,29,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,6,0.0601745803402692,0.0455170566589555
97,160,"BAKED_SWEET_GOODS LUNCHMEAT CHEESE CONVENIENT_BRKFST/WHLSM_SNACKS HOT_DOGS PNT_BTR/JELLY/JAMS CRACKERS/MISC_BKD_FD DISHWASH_DETERGENTS BUTTER ROLLS FROZEN_PIZZA DINNER_MXS:DRY DRY_NOODLES/PASTA BEEF BAKED_BREAD/BUNS/ROLLS YOGURT LAUNDRY_DETERGENTS",66.53,33.94,10,34,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,5,0.0601745803402692,0.0455170566589555
97,170,"BAKED_SWEET_GOODS TOMATOES BEEF SALD_DRSNG/SNDWCH_SPRD VEGETABLES_SALAD WATER_-_CARBONATED/FLVRD_DRINK CRACKERS/MISC_BKD_FD BEERS/ALES POTATOES",33.94,32.4,1,14,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,10,0.0601745803402692,0.0455170566589555
97,171,"BEANS_-_CANNED_GLASS_&_MW CHEESE FLUID_MILK_PRODUCTS BAKED_BREAD/BUNS/ROLLS CIGARETTES BEEF",32.4,45.2,2,16,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,1,0.0601745803402692,0.0455170566589555
97,173,"MUSHROOMS CHICKEN ICE_CREAM/MILK/SHERBTS DINNER_SAUSAGE ONIONS TOMATOES PORK DINNER_MXS:DRY SALAD_MIX",45.2,7.61,10,14,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,2,0.0601745803402692,0.0455170566589555
97,183,"FROZEN_BREAD/DOUGH BEEF",7.61,7.37,8,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,10,0.0601745803402692,0.0455170566589555
97,191,"COLD_CEREAL FLUID_MILK_PRODUCTS REFRGRATD_JUICES/DRNKS",7.37,26.77,3,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,8,0.0601745803402692,0.0455170566589555
97,194,"SEAFOOD_-_SHELF_STABLE BAKED_BREAD/BUNS/ROLLS COLD_AND_FLU LUNCHMEAT CRACKERS/MISC_BKD_FD SOUP ICE_CREAM/MILK/SHERBTS",26.77,20.01,1,17,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,3,0.0601745803402692,0.0455170566589555
97,195,"POTATOES BEERS/ALES MARGARINES TOMATOES BEEF",20.01,22.07,1,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,1,0.0601745803402692,0.0455170566589555
97,196,"VEGETABLES_-_SHELF_STABLE ONIONS BEERS/ALES BEEF CIGARETTES",22.07,54.62,5,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,1,0.0601745803402692,0.0455170566589555
97,201,"WATER_-_CARBONATED/FLVRD_DRINK BAKED_BREAD/BUNS/ROLLS BACON HOT_DOGS EGGS COOKIES/CONES REFRGRATD_JUICES/DRNKS BREAKFAST_SAUSAGE/SANDWICHES BAKED_SWEET_GOODS COFFEE BEERS/ALES SOUP CONDIMENTS/SAUCES BEEF DINNER_MXS:DRY",54.62,49,7,20,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,5,0.0601745803402692,0.0455170566589555
97,208,"SOFT_DRINKS BAKED_BREAD/BUNS/ROLLS CRACKERS/MISC_BKD_FD VEGETABLES_-_SHELF_STABLE CHEESE EGGS FLUID_MILK_PRODUCTS BEERS/ALES SOUP ANTACIDS REFRGRATD_JUICES/DRNKS MOLASSES/SYRUP/PANCAKE_MIXS LUNCHMEAT ICE_CREAM/MILK/SHERBTS BAG_SNACKS",49,14.42,7,26,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,7,0.0601745803402692,0.0455170566589555
97,215,"PASTA_SAUCE BAKED_SWEET_GOODS SEAFOOD_-_SHELF_STABLE MARGARINES LUNCHMEAT CHEESE ROLLS",14.42,4.48,7,12,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,7,0.0601745803402692,0.0455170566589555
97,222,"BEEF",4.48,23.06,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,7,0.0601745803402692,0.0455170566589555
97,229,"YOGURT EGGS CONDIMENTS/SAUCES REFRGRATD_JUICES/DRNKS FROZEN_BREAD/DOUGH DRY_BN/VEG/POTATO/RICE FD_WRAPS/BAGS/TRSH_BG PICKLE/RELISH/PKLD_VEG CANDY_-_CHECKLANE CHEESE ROLLS",23.06,7.05,2,14,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,7,0.0601745803402692,0.0455170566589555
97,231,"OLIVES BAKING_MIXES SUGARS/SWEETNERS BAKING_NEEDS SPICES_&_EXTRACTS",7.05,57.82,5,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,2,0.0601745803402692,0.0455170566589555
97,236,"COFFEE POTATOES ONIONS DELI_MEATS SUGARS/SWEETNERS BEEF DRY_BN/VEG/POTATO/RICE WATER_-_CARBONATED/FLVRD_DRINK PASTA_SAUCE SOFT_DRINKS DRY_NOODLES/PASTA VEGETABLES_-_SHELF_STABLE FLUID_MILK_PRODUCTS REFRGRATD_JUICES/DRNKS CHEESE SEAFOOD_-_SHELF_STABLE PORK",57.82,66.02,8,20,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,5,0.0601745803402692,0.0455170566589555
97,244,"FRZN_POTATOES BAKING_MIXES SALD_DRSNG/SNDWCH_SPRD SUGARS/SWEETNERS DELI_MEATS BACON SOFT_DRINKS VEGETABLES_-_ALL_OTHERS BUTTER ICE_CREAM/MILK/SHERBTS ONIONS REFRGRATD_JUICES/DRNKS TURKEY FRUIT_-_SHELF_STABLE CHEESE DINNER_MXS:DRY BAKED_BREAD/BUNS/ROLLS FROZEN_PIE/DESSERTS BAG_SNACKS SMOKED_MEATS",66.02,6.95,2,26,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,8,0.0601745803402692,0.0455170566589555
97,246,"EGGS DRY_SAUCES/GRAVY FLUID_MILK_PRODUCTS SPICES_&_EXTRACTS MARGARINES SOUP",6.95,65.82,4,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,2,0.0601745803402692,0.0455170566589555
97,250,"FRZN_VEGETABLE/VEG_DSH BEEF DINNER_MXS:DRY DELI_MEATS CHEESE COFFEE EGGS SOFT_DRINKS FLUID_MILK_PRODUCTS SPICES_&_EXTRACTS REFRGRATD_JUICES/DRNKS BEERS/ALES SEAFOOD_-_SHELF_STABLE CIGARETTES BAG_SNACKS BAKED_BREAD/BUNS/ROLLS CONDIMENTS/SAUCES",65.82,50.94,8,26,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,4,0.0601745803402692,0.0455170566589555
97,258,"HOT_CEREAL DRY_NOODLES/PASTA BAKED_BREAD/BUNS/ROLLS PNT_BTR/JELLY/JAMS FROZEN_BREAD/DOUGH FROZEN_MEAT SOUP SOFT_DRINKS SEAFOOD_-_SHELF_STABLE TROPICAL_FRUIT PASTA_SAUCE BEANS_-_CANNED_GLASS_&_MW BREAKFAST_SAUSAGE/SANDWICHES ICE_CREAM/MILK/SHERBTS DELI_MEATS CONVENIENT_BRKFST/WHLSM_SNACKS FRZN_VEGETABLE/VEG_DSH",50.94,31.83,5,29,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,8,0.0601745803402692,0.0455170566589555
97,263,"ONIONS BAKING_NEEDS FRZN_VEGETABLE/VEG_DSH CARROTS MISC_WINE BEERS/ALES REFRGRATD_DOUGH_PRODUCTS MAGAZINE BUTTER MISC._DAIRY",31.83,97.38,2,12,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,5,0.0601745803402692,0.0455170566589555
97,265,"FROZEN_PIZZA MEAT_-_SHELF_STABLE BAKED_BREAD/BUNS/ROLLS ICE_CREAM/MILK/SHERBTS CHEESE EGGS CAKES COFFEE CRACKERS/MISC_BKD_FD SOFT_DRINKS CIGARETTES TROPICAL_FRUIT PNT_BTR/JELLY/JAMS DELI_MEATS BREAKFAST_SAUSAGE/SANDWICHES LUNCHMEAT BEEF BAKED_SWEET_GOODS CHRISTMAS__SEASONAL PORK",97.38,71.62,6,38,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,2,0.0601745803402692,0.0455170566589555
97,271,"FROZEN_BREAD/DOUGH DINNER_MXS:DRY BACON SOUP YOGURT PASTA_SAUCE COCOA_MIXES MEAT_-_SHELF_STABLE BATH_TISSUES FRZN_POTATOES CRACKERS/MISC_BKD_FD BEEF BAKED_BREAD/BUNS/ROLLS SEAFOOD_-_SHELF_STABLE DELI_MEATS BAKED_SWEET_GOODS",71.62,15.94,9,34,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,6,0.0601745803402692,0.0455170566589555
97,280,"ONIONS ICE_CREAM/MILK/SHERBTS CIGARETTES CANDY_-_CHECKLANE",15.94,7.08,6,7,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,9,0.0601745803402692,0.0455170566589555
97,286,"EGGS SOUP LAUNDRY_DETERGENTS FLUID_MILK_PRODUCTS FRZN_VEGETABLE/VEG_DSH",7.08,14.23,3,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,6,0.0601745803402692,0.0455170566589555
97,289,"COCOA_MIXES FROZEN_PIZZA ICE_CREAM/MILK/SHERBTS CIGARETTES",14.23,116.53,2,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,3,0.0601745803402692,0.0455170566589555
97,291,"CHEESES HOT_CEREAL YOGURT EGGS DINNER_MXS:DRY FRZN_VEGETABLE/VEG_DSH FROZEN_PIZZA PASTA_SAUCE BAKED_SWEET_GOODS SALD_DRSNG/SNDWCH_SPRD DRY_NOODLES/PASTA BEEF BAKED_BREAD/BUNS/ROLLS BAKING_MIXES SOFT_DRINKS BACON ONIONS DELI_MEATS SUGARS/SWEETNERS CRACKERS/MISC_BKD_FD CHEESE SEAFOOD_-_SHELF_STABLE TROPICAL_FRUIT PNT_BTR/JELLY/JAMS BAG_SNACKS BREAKFAST_SAUSAGE/SANDWICHES FRZN_POTATOES SMOKED_MEATS",116.53,2,4,55,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,2,0.0601745803402692,0.0455170566589555
97,295,"BAKED_BREAD/BUNS/ROLLS",2,9.58,7,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,4,0.0601745803402692,0.0455170566589555
97,302,"FLUID_MILK_PRODUCTS REFRGRATD_JUICES/DRNKS GREETING_CARDS/WRAP/PARTY_SPLY ICE_CREAM/MILK/SHERBTS",9.58,64.44,4,4,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,36.08,5.53,7,0.0601745803402692,0.0455170566589555
98,222,"SOFT_DRINKS BAKED_SWEET_GOODS BATH_TISSUES",4.29,20.58,5,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.33,11.32,1,0.0654622790686673,0.117936212294765
98,227,"TOMATOES VEGETABLES_SALAD DELI_MEATS REFRGRATD_JUICES/DRNKS FRZN_VEGETABLE/VEG_DSH STATIONERY_&_SCHOOL_SUPPLIES BATH_TISSUES WATER_-_CARBONATED/FLVRD_DRINK CHEESES BAKED_BREAD/BUNS/ROLLS",20.58,10.92,2,15,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.33,11.32,5,0.0654622790686673,0.117936212294765
98,229,"REFRGRATD_JUICES/DRNKS PORK COOKIES/CONES ADULT_INCONTINENCE HOT_CEREAL",10.92,5.78,5,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.33,11.32,2,0.0654622790686673,0.117936212294765
98,234,"ETHNIC_PERSONAL_CARE HOSIERY/SOCKS",5.78,3.44,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.33,11.32,5,0.0654622790686673,0.117936212294765
98,236,"FLOUR_&_MEALS CANDY_-_CHECKLANE CANDY_-_PACKAGED",3.44,3.5,3,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.33,11.32,2,0.0654622790686673,0.117936212294765
